trialnum,filename,facehouse,girlboy
1987,stimulus_presentation/stim/face_house/faces\Tim_3.jpg,1,1
1988,stimulus_presentation/stim/face_house/faces\Frank_3.jpg,1,1
1989,stimulus_presentation/stim/face_house/faces\Don_3.jpg,1,1
1990,stimulus_presentation/stim/face_house/houses\house3.3.jpg,0,1
1991,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1992,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
1993,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
1994,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
1995,stimulus_presentation/stim/face_house/faces\Janie_3.jpg,1,0
1996,stimulus_presentation/stim/face_house/houses\house8.3.jpg,0,0
1997,stimulus_presentation/stim/face_house/faces\Joe_3.jpg,1,1
1998,stimulus_presentation/stim/face_house/houses\house9.3.jpg,0,1
1999,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
2000,stimulus_presentation/stim/face_house/faces\Wallace_3.jpg,1,1
2001,stimulus_presentation/stim/face_house/houses\house12.3.jpg,0,1
2002,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
2003,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,1
2004,stimulus_presentation/stim/face_house/faces\Blake_3.jpg,1,1
2005,stimulus_presentation/stim/face_house/houses\house10.3.jpg,0,1
2006,stimulus_presentation/stim/face_house/faces\Tom_3.jpg,1,1
2007,stimulus_presentation/stim/face_house/houses\house2.3.jpg,0,1
2008,stimulus_presentation/stim/face_house/faces\Estelle_3.jpg,1,0
2009,stimulus_presentation/stim/face_house/houses\house11.3.jpg,0,0
